"SAQ CODE (IPC)/CODE SAQ (CIP)";"SUPPLIER NO/NO FOURNISSEUR";"OUTLET NO/NO SUCCURSALE";"CLIENT TYPE/TYPE CLIENT";"AD NO/NO DA";"YEAR/ANNÉE";"PERIOD/PÉRIODE";"WEEK/SEMAINE";"QTY OF BOTTLES/QTÉ BOUTEILLE";"AMOUNT/MONTANT"
"15477338";16243963;"23144";"01";0;2025;10;1;4;162.98
"15477338";16243963;"23144";"02";0;2025;10;1;3;123.75
"15477338";16243963;"23148";"01";0;2025;10;1;8;326.3
"15477338";16243963;"23148";"02";0;2025;10;1;5;206.25
"15477338";16243963;"23152";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23155";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23156";"02";0;2025;10;1;4;165
"15477338";16243963;"23158";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23162";"01";0;2025;10;1;2;81.5
"15477338";16243963;"23162";"02";0;2025;10;1;10;412.5
"15477338";16243963;"23167";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23168";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23171";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23173";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23174";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23174";"99";0;2025;10;1;1;41.25
"15477338";16243963;"23176";"02";0;2025;10;1;4;165
"15477338";16243963;"23180";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23181";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23182";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23183";"01";0;2025;10;1;2;81.49
"15477338";16243963;"23183";"02";0;2025;10;1;7;288.75
"15477338";16243963;"23185";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23187";"02";0;2025;10;1;6;247.5
"15477338";16243963;"23188";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23189";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23191";"02";0;2025;10;1;3;123.75
"15477338";16243963;"23192";"02";0;2025;10;1;8;330
"15477338";16243963;"23194";"02";0;2025;10;1;5;206.25
"15477338";16243963;"23195";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23196";"01";0;2025;10;1;2;81.49
"15477338";16243963;"23196";"02";0;2025;10;1;3;123.75
"15477338";16243963;"23198";"02";0;2025;10;1;3;123.75
"15477338";16243963;"23199";"02";0;2025;10;1;5;206.25
"15477338";16243963;"23202";"02";0;2025;10;1;3;123.75
"15477338";16243963;"23203";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23204";"02";0;2025;10;1;3;123.75
"15477338";16243963;"23208";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23212";"02";0;2025;10;1;3;123.75
"15477338";16243963;"23214";"02";0;2025;10;1;3;123.75
"15477338";16243963;"23215";"02";0;2025;10;1;4;165
"15477338";16243963;"23216";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23219";"02";0;2025;10;1;5;206.25
"15477338";16243963;"23220";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23221";"02";0;2025;10;1;4;165
"15477338";16243963;"23222";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23223";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23224";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23224";"99";0;2025;10;1;1;41.25
"15477338";16243963;"23228";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23229";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23231";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23233";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23235";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23237";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23243";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23246";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23250";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23301";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23303";"02";0;2025;10;1;4;165
"15477338";16243963;"23308";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23309";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23311";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23316";"02";0;2025;10;1;20;825
"15477338";16243963;"23327";"02";0;2025;10;1;4;165
"15477338";16243963;"23329";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23333";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23334";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23336";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23337";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23343";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23344";"01";0;2025;10;1;7;287.48
"15477338";16243963;"23344";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23347";"02";0;2025;10;1;4;165
"15477338";16243963;"23347";"99";0;2025;10;1;1;41.25
"15477338";16243963;"23348";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23349";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23351";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23352";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23355";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23359";"02";0;2025;10;1;6;247.5
"15477338";16243963;"23361";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23362";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23363";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23365";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23366";"02";0;2025;10;1;3;123.75
"15477338";16243963;"23368";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23371";"02";0;2025;10;1;6;247.5
"15477338";16243963;"23379";"02";0;2025;10;1;1;41.25
"15477338";16243963;"23380";"02";0;2025;10;1;2;82.5
"15477338";16243963;"23385";"01";0;2025;10;1;1;40.75
"15477338";16243963;"23451";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33503";"02";0;2025;10;1;3;123.75
"15477338";16243963;"33506";"02";0;2025;10;1;7;288.75
"15477338";16243963;"33508";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33509";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33511";"02";0;2025;10;1;3;123.75
"15477338";16243963;"33512";"01";0;2025;10;1;3;122.24
"15477338";16243963;"33512";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33513";"02";0;2025;10;1;4;165
"15477338";16243963;"33514";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33514";"99";0;2025;10;1;1;41.25
"15477338";16243963;"33515";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33517";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33518";"02";0;2025;10;1;5;206.25
"15477338";16243963;"33520";"02";0;2025;10;1;3;123.75
"15477338";16243963;"33521";"99";0;2025;10;1;1;41.25
"15477338";16243963;"33523";"99";0;2025;10;1;1;41.25
"15477338";16243963;"33524";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33527";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33530";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33534";"02";0;2025;10;1;3;123.75
"15477338";16243963;"33535";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33535";"99";0;2025;10;1;1;41.25
"15477338";16243963;"33536";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33543";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33545";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33546";"02";0;2025;10;1;8;330
"15477338";16243963;"33547";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33548";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33550";"02";0;2025;10;1;3;123.75
"15477338";16243963;"33553";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33555";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33561";"02";0;2025;10;1;5;206.25
"15477338";16243963;"33562";"02";0;2025;10;1;3;123.75
"15477338";16243963;"33563";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33564";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33567";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33568";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33570";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33571";"02";0;2025;10;1;7;288.75
"15477338";16243963;"33573";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33574";"02";0;2025;10;1;6;247.5
"15477338";16243963;"33575";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33576";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33577";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33578";"02";0;2025;10;1;4;165
"15477338";16243963;"33585";"02";0;2025;10;1;5;206.25
"15477338";16243963;"33587";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33594";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33604";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33605";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33606";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33609";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33611";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33612";"01";0;2025;10;1;1;41.07
"15477338";16243963;"33612";"02";0;2025;10;1;3;123.75
"15477338";16243963;"33614";"02";0;2025;10;1;6;247.5
"15477338";16243963;"33616";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33617";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33618";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33624";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33629";"02";0;2025;10;1;3;123.75
"15477338";16243963;"33629";"99";0;2025;10;1;1;41.25
"15477338";16243963;"33632";"01";0;2025;10;1;3;122.23
"15477338";16243963;"33632";"02";0;2025;10;1;9;371.25
"15477338";16243963;"33633";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33635";"02";0;2025;10;1;8;330
"15477338";16243963;"33854";"02";0;2025;10;1;2;82.5
"15477338";16243963;"33858";"02";0;2025;10;1;1;41.25
"15477338";16243963;"33859";"02";0;2025;10;1;1;41.25
"15477338";16243963;"CDM";"01";0;2025;10;1;9;368.33
"15477451";16244002;"23061";"02";0;2025;10;1;1;54
"15477451";16244002;"23090";"02";0;2025;10;1;4;216
"15477451";16244002;"23107";"02";0;2025;10;1;1;54
"15477451";16244002;"23156";"02";0;2025;10;1;1;54
"15477451";16244002;"23212";"02";0;2025;10;1;1;54
"15477451";16244002;"23216";"02";0;2025;10;1;1;54
"15477451";16244002;"23292";"02";0;2025;10;1;1;54
"15477451";16244002;"23301";"02";0;2025;10;1;1;54
"15477451";16244002;"33582";"02";0;2025;10;1;1;54
"15477451";16244002;"33584";"02";0;2025;10;1;1;54
"15477451";16244002;"33618";"02";0;2025;10;1;1;54
"15477451";16244002;"33622";"02";0;2025;10;1;1;54
"15477451";16244002;"33630";"02";0;2025;10;1;2;108
"15477451";16244002;"33692";"02";0;2025;10;1;1;54
"15477661";16243963;"23001";"02";0;2025;10;1;2;59
"15477661";16243963;"23001";"99";0;2025;10;1;1;29.5
"15477661";16243963;"23002";"02";0;2025;10;1;13;383.5
"15477661";16243963;"23002";"99";0;2025;10;1;1;29.5
"15477661";16243963;"23003";"02";0;2025;10;1;5;147.5
"15477661";16243963;"23003";"99";0;2025;10;1;2;59
"15477661";16243963;"23004";"02";0;2025;10;1;4;118
"15477661";16243963;"23008";"02";0;2025;10;1;4;118
"15477661";16243963;"23010";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23011";"02";0;2025;10;1;6;177
"15477661";16243963;"23019";"02";0;2025;10;1;4;118
"15477661";16243963;"23021";"02";0;2025;10;1;4;118
"15477661";16243963;"23025";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23026";"02";0;2025;10;1;2;59
"15477661";16243963;"23030";"02";0;2025;10;1;5;147.5
"15477661";16243963;"23035";"02";0;2025;10;1;4;118
"15477661";16243963;"23036";"02";0;2025;10;1;5;147.5
"15477661";16243963;"23042";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23043";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23044";"02";0;2025;10;1;4;118
"15477661";16243963;"23048";"02";0;2025;10;1;8;236
"15477661";16243963;"23050";"02";0;2025;10;1;4;118
"15477661";16243963;"23051";"02";0;2025;10;1;6;177
"15477661";16243963;"23052";"02";0;2025;10;1;8;236
"15477661";16243963;"23055";"02";0;2025;10;1;5;147.5
"15477661";16243963;"23057";"02";0;2025;10;1;6;177
"15477661";16243963;"23060";"02";0;2025;10;1;2;59
"15477661";16243963;"23061";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23062";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23065";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23066";"02";0;2025;10;1;7;206.5
"15477661";16243963;"23066";"99";0;2025;10;1;1;29.5
"15477661";16243963;"23067";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23068";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23070";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23074";"02";0;2025;10;1;2;59
"15477661";16243963;"23076";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23079";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23080";"02";0;2025;10;1;2;59
"15477661";16243963;"23082";"02";0;2025;10;1;2;59
"15477661";16243963;"23082";"99";0;2025;10;1;1;29.5
"15477661";16243963;"23086";"02";0;2025;10;1;4;118
"15477661";16243963;"23090";"02";0;2025;10;1;6;177
"15477661";16243963;"23098";"02";0;2025;10;1;2;59
"15477661";16243963;"23099";"02";0;2025;10;1;2;59
"15477661";16243963;"23101";"02";0;2025;10;1;2;59
"15477661";16243963;"23101";"99";0;2025;10;1;2;59
"15477661";16243963;"23102";"02";0;2025;10;1;7;206.5
"15477661";16243963;"23104";"02";0;2025;10;1;2;59
"15477661";16243963;"23105";"02";0;2025;10;1;7;206.5
"15477661";16243963;"23106";"02";0;2025;10;1;4;118
"15477661";16243963;"23107";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23112";"02";0;2025;10;1;9;265.5
"15477661";16243963;"23113";"02";0;2025;10;1;4;118
"15477661";16243963;"23115";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23119";"02";0;2025;10;1;2;59
"15477661";16243963;"23121";"02";0;2025;10;1;4;118
"15477661";16243963;"23122";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23125";"02";0;2025;10;1;4;118
"15477661";16243963;"23128";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23129";"02";0;2025;10;1;6;177
"15477661";16243963;"23130";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23131";"02";0;2025;10;1;2;59
"15477661";16243963;"23132";"02";0;2025;10;1;4;118
"15477661";16243963;"23133";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23134";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23137";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23138";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23139";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23141";"02";0;2025;10;1;4;118
"15477661";16243963;"23148";"02";0;2025;10;1;4;118
"15477661";16243963;"23151";"02";0;2025;10;1;2;59
"15477661";16243963;"23152";"02";0;2025;10;1;2;59
"15477661";16243963;"23156";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23162";"02";0;2025;10;1;2;59
"15477661";16243963;"23163";"02";0;2025;10;1;4;118
"15477661";16243963;"23165";"02";0;2025;10;1;2;59
"15477661";16243963;"23173";"02";0;2025;10;1;9;265.5
"15477661";16243963;"23174";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23177";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23180";"02";0;2025;10;1;4;118
"15477661";16243963;"23181";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23183";"02";0;2025;10;1;2;59
"15477661";16243963;"23184";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23185";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23187";"02";0;2025;10;1;4;118
"15477661";16243963;"23189";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23191";"02";0;2025;10;1;2;59
"15477661";16243963;"23192";"02";0;2025;10;1;6;177
"15477661";16243963;"23193";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23194";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23196";"02";0;2025;10;1;2;59
"15477661";16243963;"23198";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23199";"02";0;2025;10;1;7;206.5
"15477661";16243963;"23203";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23204";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23205";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23208";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23209";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23212";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23213";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23214";"02";0;2025;10;1;2;59
"15477661";16243963;"23215";"02";0;2025;10;1;4;118
"15477661";16243963;"23216";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23218";"02";0;2025;10;1;8;236
"15477661";16243963;"23219";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23224";"02";0;2025;10;1;4;118
"15477661";16243963;"23224";"99";0;2025;10;1;1;29.5
"15477661";16243963;"23229";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23230";"02";0;2025;10;1;2;59
"15477661";16243963;"23231";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23234";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23237";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23239";"02";0;2025;10;1;5;147.5
"15477661";16243963;"23241";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23246";"02";0;2025;10;1;3;88.5
"15477661";16243963;"23291";"02";0;2025;10;1;2;59
"15477661";16243963;"23292";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23301";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23303";"02";0;2025;10;1;6;177
"15477661";16243963;"23303";"99";0;2025;10;1;1;29.5
"15477661";16243963;"23311";"02";0;2025;10;1;2;59
"15477661";16243963;"23313";"99";0;2025;10;1;1;29.5
"15477661";16243963;"23314";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23325";"02";0;2025;10;1;2;59
"15477661";16243963;"23329";"02";0;2025;10;1;6;177
"15477661";16243963;"23331";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23337";"02";0;2025;10;1;2;59
"15477661";16243963;"23347";"99";0;2025;10;1;1;29.5
"15477661";16243963;"23355";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23359";"02";0;2025;10;1;2;59
"15477661";16243963;"23361";"02";0;2025;10;1;13;383.5
"15477661";16243963;"23362";"02";0;2025;10;1;2;59
"15477661";16243963;"23363";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23365";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23366";"02";0;2025;10;1;5;147.5
"15477661";16243963;"23368";"02";0;2025;10;1;16;472
"15477661";16243963;"23371";"02";0;2025;10;1;9;265.5
"15477661";16243963;"23380";"01";0;2025;10;1;1;29.48
"15477661";16243963;"23380";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23381";"02";0;2025;10;1;1;29.5
"15477661";16243963;"23390";"01";0;2025;10;1;1;29.48
"15477661";16243963;"33503";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33505";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33507";"02";0;2025;10;1;2;59
"15477661";16243963;"33508";"02";0;2025;10;1;9;265.5
"15477661";16243963;"33509";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33511";"02";0;2025;10;1;6;177
"15477661";16243963;"33512";"02";0;2025;10;1;2;59
"15477661";16243963;"33513";"02";0;2025;10;1;2;59
"15477661";16243963;"33515";"02";0;2025;10;1;2;59
"15477661";16243963;"33520";"02";0;2025;10;1;5;147.5
"15477661";16243963;"33521";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33524";"02";0;2025;10;1;2;59
"15477661";16243963;"33526";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33528";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33530";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33534";"02";0;2025;10;1;17;501.5
"15477661";16243963;"33536";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33540";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33541";"02";0;2025;10;1;5;147.5
"15477661";16243963;"33546";"02";0;2025;10;1;2;59
"15477661";16243963;"33547";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33548";"02";0;2025;10;1;5;147.5
"15477661";16243963;"33548";"99";0;2025;10;1;2;59
"15477661";16243963;"33550";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33552";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33553";"02";0;2025;10;1;2;59
"15477661";16243963;"33555";"02";0;2025;10;1;2;59
"15477661";16243963;"33557";"02";0;2025;10;1;9;265.5
"15477661";16243963;"33559";"02";0;2025;10;1;4;118
"15477661";16243963;"33561";"02";0;2025;10;1;8;236
"15477661";16243963;"33562";"02";0;2025;10;1;2;59
"15477661";16243963;"33563";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33564";"02";0;2025;10;1;4;118
"15477661";16243963;"33565";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33568";"02";0;2025;10;1;7;206.5
"15477661";16243963;"33571";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33577";"02";0;2025;10;1;4;118
"15477661";16243963;"33582";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33583";"02";0;2025;10;1;2;59
"15477661";16243963;"33584";"02";0;2025;10;1;4;118
"15477661";16243963;"33585";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33605";"02";0;2025;10;1;2;59
"15477661";16243963;"33609";"02";0;2025;10;1;19;560.5
"15477661";16243963;"33611";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33615";"02";0;2025;10;1;2;59
"15477661";16243963;"33616";"02";0;2025;10;1;2;59
"15477661";16243963;"33618";"02";0;2025;10;1;2;59
"15477661";16243963;"33622";"02";0;2025;10;1;3;88.5
"15477661";16243963;"33624";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33629";"02";0;2025;10;1;2;59
"15477661";16243963;"33630";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33632";"02";0;2025;10;1;1;29.5
"15477661";16243963;"33635";"02";0;2025;10;1;9;265.5
"15477661";16243963;"33691";"01";0;2025;10;1;1;29.48
"15477661";16243963;"CDM";"01";0;2025;10;1;5;147.4
"15477661";16243963;"CDQ";"01";0;2025;10;1;5;147.4
"15477784";18637966;"23028";"02";0;2025;10;1;2;88.5
"15477784";18637966;"23086";"02";0;2025;10;1;1;44.25
"15477784";18637966;"23134";"02";0;2025;10;1;7;309.75
"15477784";18637966;"23140";"02";0;2025;10;1;1;44.25
"15477784";18637966;"23166";"02";0;2025;10;1;9;398.25
"15477784";18637966;"23217";"02";0;2025;10;1;1;44.25
"15477784";18637966;"23229";"02";0;2025;10;1;19;840.75
"15477784";18637966;"23337";"02";0;2025;10;1;17;752.25
"15477792";18637966;"23134";"02";0;2025;10;1;1;90.25
"15477792";18637966;"23166";"02";0;2025;10;1;1;90.25
"15477792";18637966;"23229";"02";0;2025;10;1;1;90.25
"15477792";18637966;"23337";"02";0;2025;10;1;1;90.25
"15477813";12774481;"23028";"02";0;2025;10;1;1;32
"15477813";12774481;"23048";"02";0;2025;10;1;1;32
"15477813";12774481;"23086";"02";0;2025;10;1;1;32
"15477813";12774481;"23101";"02";0;2025;10;1;2;64
"15477813";12774481;"23124";"02";0;2025;10;1;2;64
"15477813";12774481;"23133";"02";0;2025;10;1;2;64
"15477813";12774481;"23174";"02";0;2025;10;1;1;32
"15477813";12774481;"23177";"02";0;2025;10;1;3;96
"15477813";12774481;"23199";"02";0;2025;10;1;1;32
"15477813";12774481;"23208";"02";0;2025;10;1;1;32
"15477813";12774481;"23217";"02";0;2025;10;1;1;32
"15477813";12774481;"23218";"02";0;2025;10;1;1;32
"15477813";12774481;"23229";"02";0;2025;10;1;1;32
"15477821";18637966;"23134";"02";0;2025;10;1;3;87.9
"15477821";18637966;"23217";"02";0;2025;10;1;6;175.8
"15477821";18637966;"23229";"02";0;2025;10;1;27;791.1
"15477821";18637966;"33561";"02";0;2025;10;1;2;58.6
"15477821";18637966;"33564";"02";0;2025;10;1;1;29.3
"15483906";16353659;"23002";"02";0;2025;10;1;1;37.25
"15483906";16353659;"23004";"02";0;2025;10;1;3;111.75
"15483906";16353659;"23042";"02";0;2025;10;1;1;37.25
"15483906";16353659;"23090";"02";0;2025;10;1;5;186.25
"15483906";16353659;"23142";"02";0;2025;10;1;3;111.75
"15483906";16353659;"23144";"02";0;2025;10;1;3;111.75
"15483906";16353659;"23148";"02";0;2025;10;1;2;74.5
"15483906";16353659;"23152";"02";0;2025;10;1;1;37.25
"15483906";16353659;"23162";"02";0;2025;10;1;1;37.25
"15483906";16353659;"23187";"02";0;2025;10;1;5;186.25
"15483906";16353659;"23192";"02";0;2025;10;1;3;111.75
"15483906";16353659;"23199";"02";0;2025;10;1;2;74.5
"15483906";16353659;"23214";"02";0;2025;10;1;4;149
"15483906";16353659;"23233";"02";0;2025;10;1;3;111.75
"15483906";16353659;"23243";"02";0;2025;10;1;5;186.25
"15483906";16353659;"23312";"02";0;2025;10;1;3;111.75
"15483906";16353659;"23333";"02";0;2025;10;1;4;149
"15483906";16353659;"23380";"02";0;2025;10;1;2;74.5
"15483906";16353659;"33503";"02";0;2025;10;1;1;37.25
"15483906";16353659;"33505";"02";0;2025;10;1;5;186.25
"15483906";16353659;"33513";"02";0;2025;10;1;3;111.75
"15483906";16353659;"33518";"02";0;2025;10;1;11;409.75
"15483906";16353659;"33533";"02";0;2025;10;1;1;37.25
"15483906";16353659;"33539";"02";0;2025;10;1;4;149
"15483906";16353659;"33541";"02";0;2025;10;1;1;37.25
"15483906";16353659;"33548";"02";0;2025;10;1;7;260.75
"15483906";16353659;"33552";"02";0;2025;10;1;2;74.5
"15483906";16353659;"33558";"02";0;2025;10;1;14;521.5
"15483906";16353659;"33560";"02";0;2025;10;1;2;74.5
"15483906";16353659;"33563";"02";0;2025;10;1;4;149
"15483906";16353659;"33564";"02";0;2025;10;1;3;111.75
"15483906";16353659;"33573";"02";0;2025;10;1;3;111.75
"15483906";16353659;"33574";"02";0;2025;10;1;1;37.25
"15483906";16353659;"33577";"02";0;2025;10;1;3;111.75
"15483906";16353659;"33584";"02";0;2025;10;1;3;111.75
"15483906";16353659;"33585";"02";0;2025;10;1;1;37.25
"15483906";16353659;"33592";"02";0;2025;10;1;1;37.25
"15483906";16353659;"33599";"02";0;2025;10;1;2;74.5
"15483906";16353659;"33611";"02";0;2025;10;1;4;149
"15483906";16353659;"33612";"02";0;2025;10;1;6;223.5
"15483906";16353659;"33614";"02";0;2025;10;1;1;37.25
"15483906";16353659;"33615";"02";0;2025;10;1;8;298
"15483906";16353659;"33616";"02";0;2025;10;1;2;74.5
"15483906";16353659;"33629";"02";0;2025;10;1;3;111.75
"15483906";16353659;"33691";"01";0;2025;10;1;2;74.26
"15483906";16353659;"33692";"02";0;2025;10;1;1;37.25
"15483906";16353659;"33852";"02";0;2025;10;1;1;37.25
"15485928";17925886;"23016";"02";0;2025;10;1;1;39.75
"15485928";17925886;"23069";"02";0;2025;10;1;1;39.75
